,name,description,url,start,end,organization_id,created,changed,published,capacity,capacity_is_custom,status,currency,listed,shareable,online_event,tx_time_limit,hide_start_date,hide_end_date,locale,is_locked,privacy_setting,is_series,is_series_parent,inventory_type,is_reserved_seating,show_pick_a_seat,show_seatmap_thumbnail,show_colors_in_seatmap_thumbnail,source,is_free,version,summary,facebook_event_id,logo_id,organizer_id,venue_id,category_id,subcategory_id,format_id,id,resource_uri,is_externally_ticketed,logo,vanity_url,series_id,status_code,error_description,error
196,HABITAT 21 Luglio,Afro House Experience,https://www.eventbrite.com/e/habitat-21-luglio-tickets-1490839343609,2025-07-21T20:00:00,2025-07-22T01:00:00,2650543251961,2025-07-15T09:26:41Z,2025-07-16T07:19:56Z,2025-07-15T09:29:51Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Afro House Experience,,1074572663,107929749451,278580453,103,3023,11,1490839343609,https://www.eventbriteapi.com/v3/events/1490839343609/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074572663%2F2650542396011%2F1%2Foriginal.20250716-071839?auto=format%2Ccompress&q=75&sharp=10&s=06718222d67bb19785f71d38b21469ab,,,,,
197,FABRIZIO MORO @ Piazza Dante | POLICORO (MT) - sab. 13/09/2025,Non serve stampare o mostrare alcun biglietto all’ingresso. L’ingresso è totalmente libero.,https://www.eventbrite.com/e/biglietti-fabrizio-moro-piazza-dante-policoro-mt-sab-13092025-1482814170099,2025-09-13T21:30:00,2025-09-13T23:00:00,2193827783173,2025-07-11T07:52:09Z,2025-07-11T07:53:15Z,2025-07-11T07:53:15Z,,,live,USD,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Non serve stampare o mostrare alcun biglietto all’ingresso. L’ingresso è totalmente libero.,,1071392123,86717924833,278161963,103,3013,6,1482814170099,https://www.eventbriteapi.com/v3/events/1482814170099/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1071392123%2F2193827249463%2F1%2Foriginal.20250711-074758?auto=format%2Ccompress&q=75&sharp=10&s=fa270c41d27c2ae83d689e7e4bb0d4b1,,,,,
198,Snip Snap Snout 2025,"Un festival curato dalla Direzione Artistica Partecipata di Gommalacca Teatro dedicato alla GenZ con giochi urbani, open-mic e spettacoli :)",https://www.eventbrite.com/e/snip-snap-snout-2025-tickets-1446959257089,2025-07-29T05:49:00,2025-07-31T23:30:00,2810357565691,2025-06-30T13:13:49Z,2025-07-14T11:50:59Z,2025-06-30T21:07:27Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Un festival curato dalla Direzione Artistica Partecipata di Gommalacca Teatro dedicato alla GenZ con giochi urbani, open-mic e spettacoli :)",,1063251573,112823759381,276666873,105,5999,5,1446959257089,https://www.eventbriteapi.com/v3/events/1446959257089/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1063251573%2F2810356669461%2F1%2Foriginal.20250630-115428?auto=format%2Ccompress&q=75&sharp=10&s=4db08b253be92d42cfc26edfb653d388,https://snipsnapsnout2025.eventbrite.com,,,,
199,5a Tappa Sud Innovation Champions: Basilicata,Roadshow a Potenza: 5 startup della regione si sfidano in una pitch competition per il titolo di miglior progetto innovativo regionale.,https://www.eventbrite.com/e/5a-tappa-sud-innovation-champions-basilicata-tickets-1418607756989,2025-07-23T09:00:00,2025-07-23T12:30:00,1747261287353,2025-06-18T10:06:12Z,2025-07-16T10:55:48Z,2025-06-18T10:07:30Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Roadshow a Potenza: 5 startup della regione si sfidano in una pitch competition per il titolo di miglior progetto innovativo regionale.,,1055582933,70744135583,275160013,101,1001,15,1418607756989,https://www.eventbriteapi.com/v3/events/1418607756989/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1055582933%2F1747261166513%2F1%2Foriginal.20250618-100446?auto=format%2Ccompress&q=75&sharp=10&s=75909e601bdab4d2a86809a68415ecf6,,,,,
200,YZU: PAROLE DI LIBERTÀ DA CROCCO A SCOTELLARO,"Reading itinerante attraverso i 100 portali
in collaborazione con Compagnia della Varroccia",https://www.eventbrite.com/e/biglietti-yzu-parole-di-liberta-da-crocco-a-scotellaro-1440315886589,2025-07-28T19:00:00,2025-07-28T21:00:00,1938557562923,2025-06-27T07:46:22Z,2025-06-27T09:42:14Z,2025-06-27T09:24:04Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Reading itinerante attraverso i 100 portali
in collaborazione con Compagnia della Varroccia",,1061760663,76359026603,276382403,105,5009,9,1440315886589,https://www.eventbriteapi.com/v3/events/1440315886589/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1061760663%2F1938557119843%2F1%2Foriginal.20250627-074110?auto=format%2Ccompress&q=75&sharp=10&s=4777de1a3c18ea62a8306d7bd119a638,,,,,
201,CineCortile - universo di stelle,Il CineCortile riprende le sue proiezioni all'intero della bellissima cornice dell'ex convento di Santa Chiara! INFO IN DESCRIZIONE,https://www.eventbrite.it/e/cinecortile-universo-di-stelle-tickets-1422591271789,2025-07-16T20:30:00,2025-07-16T23:30:00,634535350353,2025-06-19T21:05:14Z,2025-06-20T14:39:40Z,2025-06-20T13:20:38Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,True,False,limited,False,False,False,False,coyote,True,,Il CineCortile riprende le sue proiezioni all'intero della bellissima cornice dell'ex convento di Santa Chiara! INFO IN DESCRIZIONE,,1057247703,52099379533,257424673,104,4002,5,1422591271789,https://www.eventbriteapi.com/v3/events/1422591271789/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1057247703%2F634535098603%2F1%2Foriginal.20250620-131147?auto=format%2Ccompress&q=75&sharp=10&s=3f12a08b39deb1841d9cac48002555c0,,1422587249759,,,
202,Passeggiata concerto in Foresta Umbra con Zawose Queens,FestambienteSud: ritrovo e finale al rifugio Sfilzi per un'escusione guidata e concerto finale tra le faggete della foresta,https://www.eventbrite.it/e/passeggiata-concerto-in-foresta-umbra-con-zawose-queens-tickets-1468724256789,2025-07-29T10:00:00,2025-07-29T13:00:00,2269803173993,2025-07-07T08:01:15Z,2025-07-07T08:20:28Z,2025-07-07T08:09:32Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,FestambienteSud: ritrovo e finale al rifugio Sfilzi per un'escusione guidata e concerto finale tra le faggete della foresta,,1067815453,89960233223,277499243,105,5006,6,1468724256789,https://www.eventbriteapi.com/v3/events/1468724256789/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067815453%2F1659483765903%2F1%2Foriginal.20250707-075611?auto=format%2Ccompress&q=75&sharp=10&s=d34f9a0e88bdd2d5b2adfc740b6b678f,,,,,
203,GNUT IN CONCERTO,"""Luntano ‘a te"" Tour
- accompagnamento Marco Sica al violino",https://www.eventbrite.com/e/biglietti-gnut-in-concerto-1440398022259,2025-08-02T19:00:00,2025-08-02T21:00:00,1938557562923,2025-06-27T09:01:22Z,2025-06-27T09:56:11Z,2025-06-27T09:56:11Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"""Luntano ‘a te"" Tour
- accompagnamento Marco Sica al violino",,1061788333,76359026603,276387503,103,3009,6,1440398022259,https://www.eventbriteapi.com/v3/events/1440398022259/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1061788333%2F1938557119843%2F1%2Foriginal.20250627-085842?auto=format%2Ccompress&q=75&sharp=10&s=d785dc57d65d8ea6e6df06ff93ef6568,,,,,
204,ROSATI IN TERRA DI ROSATI© 27ma EDIZIONE - Lecce Convitto Palmieri,Get ready to experience the 27th edition of ROSATI IN TERRA DI ROSATI in Lecce - it's going to be legendary!,https://www.eventbrite.it/e/biglietti-rosati-in-terra-di-rosati-27ma-edizione-lecce-convitto-palmieri-1444162271229,2025-07-25T19:00:00,2025-07-25T23:00:00,948303872223,2025-06-28T23:01:28Z,2025-07-12T17:28:25Z,2025-06-29T00:22:40Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,True,False,limited,False,False,False,False,coyote,False,,Get ready to experience the 27th edition of ROSATI IN TERRA DI ROSATI in Lecce - it's going to be legendary!,1105450455023838,1062625323,47203365673,276544463,110,10002,5,1444162271229,https://www.eventbriteapi.com/v3/events/1444162271229/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1062625323%2F948302462423%2F1%2Foriginal.jpg?auto=format%2Ccompress&q=75&sharp=10&s=bb42ebb536affc8ac2cab7f3a2aa5fbc,,1444019544329,,,
205,"LA LIBERTÀ NEL NOSTRO TEMPO: VOCE, CORPO, CONFINE","Lectio Magistralis di Francesca Mannocchi, giornalista e scrittrice",https://www.eventbrite.com/e/biglietti-la-liberta-nel-nostro-tempo-voce-corpo-confine-1440386909019,2025-08-01T19:00:00,2025-08-01T21:00:00,1938557562923,2025-06-27T08:55:18Z,2025-06-27T09:54:02Z,2025-06-27T09:54:02Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Lectio Magistralis di Francesca Mannocchi, giornalista e scrittrice",,1061786213,76359026603,276386933,105,5009,2,1440386909019,https://www.eventbriteapi.com/v3/events/1440386909019/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1061786213%2F1938557119843%2F1%2Foriginal.20250627-085244?auto=format%2Ccompress&q=75&sharp=10&s=73ea2d4dc245a593fc7c8208deb14768,,,,,
206,BUONA PUGLIA FOOD FESTIVAL - LECCE -GAMBERO ROSSO ACADEMY Convitto Palmieri,"Vieni a degustare piatti gourmet e delle tradizione dai migliori Chef Pugliesi e da tutta Italia, in abbinamento ai vini Rosati di Puglia",https://www.eventbrite.it/e/biglietti-buona-puglia-food-festival-lecce-gambero-rosso-academy-convitto-palmieri-1495228000199,2025-07-25T19:00:00,2025-07-25T23:00:00,948303872223,2025-07-16T11:06:29Z,2025-07-16T11:13:03Z,2025-07-16T11:13:03Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,True,False,limited,False,False,False,False,coyote,False,,"Vieni a degustare piatti gourmet e delle tradizione dai migliori Chef Pugliesi e da tutta Italia, in abbinamento ai vini Rosati di Puglia",,1074661913,47203365673,278749783,110,10002,5,1495228000199,https://www.eventbriteapi.com/v3/events/1495228000199/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074661913%2F948302462423%2F1%2Foriginal.20250716-104740?auto=format%2Ccompress&q=75&sharp=10&s=5308fbc96da192fcd77cb1b6051ec763,,1494938554459,,,
207,ELSA - IL MUSICAL TRIBUTO LIVE A FROZEN,"Vivi la magia di Elsa- Il Musical Tributo a Frozen! Posti liberi non riservati, gratis sotto i 2 anni. Un evento per tutta la famiglia!",https://www.eventbrite.it/e/elsa-il-musical-tributo-live-a-frozen-tickets-1383690799429,2025-07-18T20:00:00,2025-07-18T22:30:00,2768082930301,2025-05-28T11:09:06Z,2025-06-19T05:31:32Z,2025-05-28T11:13:20Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,"Vivi la magia di Elsa- Il Musical Tributo a Frozen! Posti liberi non riservati, gratis sotto i 2 anni. Un evento per tutta la famiglia!",,1040490533,111403557071,272196903,105,5002,6,1383690799429,https://www.eventbriteapi.com/v3/events/1383690799429/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1040490533%2F2768082718831%2F1%2Foriginal.20250528-111017?auto=format%2Ccompress&q=75&sharp=10&s=ab26b355d0e771b1521713193fc18725,,,,,
208,RACHELE ANDRIOLI & CORO A CORO,Laboratorio di canto polifonico in continua evoluzione per Donne che amano cantare.  Ideato e diretto da Rachele Andrioli.,https://www.eventbrite.com/e/biglietti-rachele-andrioli-coro-a-coro-1440440900509,2025-08-03T17:00:00,2025-08-03T21:00:00,1938557562923,2025-06-27T09:06:34Z,2025-06-27T13:38:21Z,2025-06-27T09:59:18Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Laboratorio di canto polifonico in continua evoluzione per Donne che amano cantare.  Ideato e diretto da Rachele Andrioli.,,1061789983,76359026603,276387923,105,5002,6,1440440900509,https://www.eventbriteapi.com/v3/events/1440440900509/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1061789983%2F1938557119843%2F1%2Foriginal.20250627-090313?auto=format%2Ccompress&q=75&sharp=10&s=3dbe37e14f3450f7bc0b6a5b2ccdae93,,,,,
209,LE VIBRAZIONI @ Piazza Umberto I | MARSICO NUOVO (PZ) - 26/08/2025,"Per accedere all'evento non sarà necessario esibire alcun biglietto, né elettronico né cartaceo - INGRESSO GRATUITO",https://www.eventbrite.com/e/le-vibrazioni-piazza-umberto-i-marsico-nuovo-pz-26082025-tickets-1412321003139,2025-08-26T21:30:00,2025-08-26T23:00:00,2193827783173,2025-06-13T13:03:55Z,2025-06-13T13:05:00Z,2025-06-13T13:05:00Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Per accedere all'evento non sarà necessario esibire alcun biglietto, né elettronico né cartaceo - INGRESSO GRATUITO",,1052467303,86717924833,274558843,103,3013,6,1412321003139,https://www.eventbriteapi.com/v3/events/1412321003139/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1052467303%2F2193827249463%2F1%2Foriginal.20250613-130012?auto=format%2Ccompress&q=75&sharp=10&s=9a3e9e5526c6b958fbccf0a8a2857841,,,,,
210,IL (VERO) PROBLEMA DI QUESTO PAESE di e con Valerio Aprea,"Valerio Aprea, attore, autore e interprete romano noto per la sua versatilità tra teatro, cinema e televisione.",https://www.eventbrite.com/e/biglietti-il-vero-problema-di-questo-paese-di-e-con-valerio-aprea-1440378774689,2025-07-30T19:00:00,2025-07-30T21:00:00,1938557562923,2025-06-27T08:49:08Z,2025-06-27T10:07:34Z,2025-06-27T09:51:58Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Valerio Aprea, attore, autore e interprete romano noto per la sua versatilità tra teatro, cinema e televisione.",,1061822713,76359026603,276386383,105,5009,2,1440378774689,https://www.eventbriteapi.com/v3/events/1440378774689/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1061822713%2F1938557119843%2F1%2Foriginal.20250627-100713?auto=format%2Ccompress&q=75&sharp=10&s=96c34bbdae259f4292fb1aa9d7fd37e5,,,,,
211,Masterclass con Matteo Garrone,"Il regista svelerà i segreti del suo approccio creativo, guidando i partecipanti dall'ideazione alla realizzazione.",https://www.eventbrite.it/e/biglietti-masterclass-con-matteo-garrone-1447229625769,2025-07-28T17:00:00,2025-07-28T18:30:00,2821050193791,2025-06-30T15:07:47Z,2025-07-16T09:42:45Z,2025-06-30T19:15:54Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,"Il regista svelerà i segreti del suo approccio creativo, guidando i partecipanti dall'ideazione alla realizzazione.",,1070032973,113208322611,276684993,105,5001,9,1447229625769,https://www.eventbriteapi.com/v3/events/1447229625769/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1070032973%2F2821049750711%2F1%2Foriginal.20250709-170458?auto=format%2Ccompress&q=75&sharp=10&s=89d257670b737bc0f203d7d506d5e73e,,,,,
212,Magic Show,Magia per Tutta la Famiglia,https://www.eventbrite.it/e/biglietti-magic-show-1475683542199,2025-08-02T11:00:00,2025-08-02T12:00:00,2821050193791,2025-07-09T07:11:56Z,2025-07-09T07:35:33Z,2025-07-09T07:35:33Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,Magia per Tutta la Famiglia,,1069650003,113208322611,277838743,105,5999,6,1475683542199,https://www.eventbriteapi.com/v3/events/1475683542199/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1069650003%2F2821049750711%2F1%2Foriginal.20250709-070626?auto=format%2Ccompress&q=75&sharp=10&s=d80fcb32d0d9c64eda357c2e269a2815,,,,,
213,EdgeAl DemoLab: I'Intelligenza Artificiale in azione.,"Dimostrazioni interattive e casi d'uso per imprese, PA e territorio",https://www.eventbrite.it/e/biglietti-edgeal-demolab-iintelligenza-artificiale-in-azione-1464842897539,2025-07-18T14:30:00,2025-07-18T18:30:00,1573074334513,2025-07-04T12:56:19Z,2025-07-08T13:24:56Z,2025-07-04T13:01:07Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Dimostrazioni interattive e casi d'uso per imprese, PA e territorio",,1067817633,66402646413,277304523,102,2004,9,1464842897539,https://www.eventbriteapi.com/v3/events/1464842897539/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067817633%2F1473271672213%2F1%2Foriginal.20250707-080404?auto=format%2Ccompress&q=75&sharp=10&s=4ce166796701371b7ac534478109462a,,,,,
214,CANTA E CAMMINA,"Coro e racconti dalla tradizione dei canti dei pellegrinaggi
con Rosaria Martoccia, Emmanuela Capece e 
Vincenzo Loisi",https://www.eventbrite.com/e/biglietti-canta-e-cammina-1440360008559,2025-07-29T19:00:00,2025-07-29T21:00:00,1938557562923,2025-06-27T08:36:11Z,2025-06-27T09:48:21Z,2025-06-27T09:48:21Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Coro e racconti dalla tradizione dei canti dei pellegrinaggi
con Rosaria Martoccia, Emmanuela Capece e 
Vincenzo Loisi",,1061778223,76359026603,276385403,105,5002,6,1440360008559,https://www.eventbriteapi.com/v3/events/1440360008559/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1061778223%2F1938557119843%2F1%2Foriginal.20250627-083329?auto=format%2Ccompress&q=75&sharp=10&s=c7ebaa2b501aa778ee8d631508fb1ebe,,,,,
215,Southstainability Festival,"Il festival dell'impatto possibile: talk, esperienze e networking su economie, opportunità e territori.",https://www.eventbrite.com/e/biglietti-southstainability-festival-1407045764759,2025-10-04T09:00:00,2025-10-04T23:59:00,1989167711303,2025-06-10T09:10:44Z,2025-07-10T21:08:17Z,2025-06-11T10:52:58Z,,,live,USD,True,True,False,1200.0,True,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Il festival dell'impatto possibile: talk, esperienze e networking su economie, opportunità e territori.",,1049656833,78261934363,274023723,113,13999,5,1407045764759,https://www.eventbriteapi.com/v3/events/1407045764759/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1049656833%2F1989167600533%2F1%2Foriginal.20250610-093546?auto=format%2Ccompress&q=75&sharp=10&s=2b75549dd921330b67de2c50bf5142cf,,,,,
216,I CONCERTI DEL CONSERVATORIO - OMAGGIO A PINO DANIELE,"Martedì 22 Luglio, ore 21.00, presso l'ex Chiostro dei Teatini a Lecce, Omaggio a Pino Daniele con l'ensemble pop-rock del Conservatorio.",https://www.eventbrite.it/e/i-concerti-del-conservatorio-omaggio-a-pino-daniele-tickets-1490416980309,2025-07-22T21:00:00,2025-07-22T23:00:00,548699812291,2025-07-15T07:52:24Z,2025-07-15T08:26:05Z,2025-07-15T08:26:05Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Martedì 22 Luglio, ore 21.00, presso l'ex Chiostro dei Teatini a Lecce, Omaggio a Pino Daniele con l'ensemble pop-rock del Conservatorio.",,1073705403,33593917765,278573143,103,3013,6,1490416980309,https://www.eventbriteapi.com/v3/events/1490416980309/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1073705403%2F548699633045%2F1%2Foriginal.jpg?auto=format%2Ccompress&q=75&sharp=10&s=889f4b5667cc1792e9ae2aa47cf212d6,,,,,
217,POLLINO FILM FEST,Il Pollino Film Fest è un invito a rallentare a osservare. Un festival che unisce lo stupore del cinema alla forza silenziosa della montagna,https://www.eventbrite.com/e/pollino-film-fest-tickets-1377102102459,2025-07-17T10:30:00,2025-07-20T00:00:00,2775932243551,2025-05-23T07:34:14Z,2025-07-10T12:54:16Z,2025-05-27T17:21:51Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Il Pollino Film Fest è un invito a rallentare a osservare. Un festival che unisce lo stupore del cinema alla forza silenziosa della montagna,,1070625183,111670230811,271567643,104,4002,5,1377102102459,https://www.eventbriteapi.com/v3/events/1377102102459/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1070625183%2F2775932122711%2F1%2Foriginal.20250710-104936?auto=format%2Ccompress&q=75&sharp=10&s=d91c2bbd09b976a19eb464043606c2da,,,,,
